,Date,Title
257,20210105,일희일비마시게나
258,20210105,삼성기술원
259,20210105,미국장 정도 낙폭인데 전기차만 폭등
261,20210105,제가 어제 말씀드렸죠
262,20210105,와만 상향조정지렸따
263,20210105,오세훈 서울시장 출마결심 
264,20210105,액분할합시다
265,20210105,사
266,20210105,와진짜 씩씩하다
267,20210105,하이 설레발들은
268,20210105,주식 년 차에
269,20210105,눌림목
270,20210105,딱 꼬라지보니 년 조선주 생각나네
271,20210105,뭐여
272,20210105,층 주민살려
273,20210105,모처럼 매수기회
274,20210105,인기많네
275,20210105,삼디야
276,20210105,삼전살까 sdi살까 삼전은보유중
277,20210105,삼성SDI 가지고 있는 분들 확인하세요
278,20210105,삼성SDI 가지고 있는분들은 필독
279,20210105,오늘은 포기하고 기다려라
280,20210105,누가뭐라해도
281,20210105,한가지 악재는
282,20210105,동학개미만세개관들 다죽이 좀만더 힘내
283,20210105,다들 조정할거 알면서
284,20210105,청개구리
285,20210105,이제는 
286,20210105,슈퍼개미왈 현금만들어라 난 그딴거없다
287,20210105,안티들아 더 신나게 설쳐라
288,20210105,연합 나온다
289,20210105,어차피오를 거라면 그냥사 따닥
290,20210105,아무래도
291,20210105,크 이걸 돌리네 지려버립니다 
292,20210105,개미도 변했다
293,20210105,드디어
294,20210105,하개관들이 하나도 안무섭네이젠 너무말랑말랑하나
296,20210105,가
297,20210105,형들아이거 알지
298,20210105,만 에 주 입성했어요
299,20210105,삼디 lg화학 현대차 egmp탈락
300,20210105,존버
301,20210105,님들이돈을 왜 못버는줄암
302,20210105,선구안 가진 형님들  장투용으론 지금도 ㄱㅊ겠져
303,20210105,오늘 붉은 색으로 마무리하
304,20210105,감사합니다 개관님 덕분에 싸게샀네요
305,20210105,아오늘
306,20210105,유안퉤 쓰레기 양마치들마
307,20210105,어제매수한 개미입니다 인사올립니다
309,20210105,곧 오르겠네요
310,20210105,오늘은솔직히
311,20210105,삼sdi본주와 우선주 머가좋나여
312,20210105,에디에랑 합병이라
313,20210105,실시간으로 기관이나 외인이 매수 혹은 매도 확인을 어떻게 하나요
314,20210105,개미  코피 조억  순매수
315,20210105,오늘 판 호구있나요
316,20210105,대단하다 조정이 없네 역시 세력주네 거품주
317,20210105,삼성sdi가 대장주라면서
318,20210105,황소개구리가
319,20210105,와우
320,20210105,매수힘 지렸다
321,20210105,올해 종합 찍는다
322,20210105,사랑한다 에디아이
323,20210105,감동의 연속이네
324,20210105,때 내린 내가 
325,20210105,존경하고 사랑합니다
326,20210105,보통 분기 발표가
327,20210105,오늘도 신고가 좋와
328,20210105,이제 백만 sdi 가즈아
329,20210105,동시호가 보소
330,20210105,전약후강 인가요
331,20210105,돈남으신분들 빨리 sdi에 합류하시오
332,20210105,뿔뿔뿔뿔쏴리질러
333,20210105,형들아 내가 오전에 그랬지
334,20210105,종가베팅 성공
335,20210105,lg화학 넘어서
336,20210105,와우 단일 종목 퍼 달성 
337,20210105,소리질러
338,20210105,미쳤다 
339,20210105,야 이게 나라냐 완전 개 작전주네
341,20210105,본좌  그리고   안티  여러분    두달이  채 안되는
342,20210105,대박
343,20210105,주주님들 느긋하게 기다리삼
345,20210105,잠깐 쉬어가면서
346,20210105,대 화팅
347,20210105,언제쯤 털어야 할까요
348,20210105,이거
349,20210105,말 했었지
350,20210105,진짜 강하다백퍼 빠지는줄알았는데
351,20210105,개관들은 무슨생각을할까옛날에는 척하면척
352,20210105,밧데리수소원력 모두 좋은 연료
353,20210105,단기급등으로 조정 받아야
354,20210105,외국인 증가율이 아주 포인터 약증가
355,20210105,내일은무조건
357,20210105,며칠 있으면 쌍끌이가 나타나 크게 올릴 것 같은데 그 시점이 오고는 한단계 위로 놀것 같아요
358,20210105,그렇게 월에 매집 하라고 했것만
359,20210105,전기차시장 이제 걸음마단계 정도
363,20210105,만원
364,20210105,현대차 계약 
365,20210105,조만간
366,20210105,트럼프 계엄령내리고  재선에성공하면 엘지그룹주 조심해야한다
367,20210105,왐마오랜만에
368,20210105,지금사서 연말에 다시 오면 될까요
369,20210105,한주에십만하니
370,20210106,삼성sdi 상대적으로 고평가라는데 맞잖아
371,20210106,제네시 전기차 배터리 어디꺼쓰는지 앎
373,20210106,올해의대장은 삼성sdi지 이번장누가배갈라나 ㅎㅎㅎㅎ 대선주냐 정책주냐그것이문제로다
374,20210106,포코케미칼 전고체
375,20210106,사우디 감산 발표 유가 살짝 오름
376,20210106,엘화 수주 잘따네
377,20210106,Sk 이노
378,20210106,만원 아가리 쩌억 생각난다
381,20210106,한번도 경험해 보지 못한 주식 시장
382,20210106,쭉욱
383,20210106,만 넘 
384,20210106,아
385,20210106,만에 개물렸나요 
386,20210106,꼭대기다다 
387,20210106,털기
389,20210106,아 sk 이노베이션
390,20210106,과유불급
392,20210106,백만SDI 코피  이끌
393,20210106,음
394,20210106,요즘 주가 보면 투라기 보단 파킹머니 같네요
395,20210106,보합도
396,20210106,형들아그거 알지
397,20210106,삼디를잡주라고 하시는분들참조
398,20210106,진짜 층 물려있는데 오나요 다시 
399,20210106,외인 선물
400,20210106,수수료
401,20210106,흔들리지  마세요
402,20210106,배터리는 영원하다
403,20210106,형이 얘기 해준다
405,20210106,원에 다시들어왔습니다
406,20210106,CES 참가차세대 디플레이
408,20210106,삼sdi vs sk이노
410,20210106,수수료아깝다
411,20210106,부럽다
412,20210106,주린이면 ESS나
413,20210106,관건은 기술력이다
414,20210106,목표주가 만원
415,20210106,우선주와의 괴리율
416,20210106,차트상 한동안 떨어질거같아서 기다릴까하는데
417,20210106,현기차차물량 날샜냐
418,20210106,진입기회를안주네요ㅠ
419,20210106,회사중 혼 하락 
420,20210106,내가 쓴글 정확하다
421,20210106,개미들 주식은 파는게 아니다
422,20210106,에 들어왔는데
423,20210106,개관들
424,20210106,나닥 가까이 떨어지고있는데 코피
425,20210106,장투하란말에  속지마세요
426,20210106,오늘 들어왔습니다 
427,20210106,만원 안착위해 힘 모으기
428,20210106,이재용정의선 베터리 동맹현대차가 삼성SDI 선택한 까닭
429,20210106,배터리 첫 흑 앞둔 삼성SDI 올해도 전기차 타고 훨훨
430,20210106,마 니가 
431,20210106,sdi우선주는
432,20210106,lg보다 더 낫단다
434,20210106,어제처럼
435,20210106,아 개물렸네요
436,20210106,판퍼트 가나여
437,20210106,어차피
438,20210106,이상은 하락해야한다
439,20210106,美
440,20210106,올해만원은 가겠죠
441,20210106,전보다 주가가 안빠지는이유
443,20210106,총알이 없구나 ㅠ
444,20210106,ㅌㅌㅌ
446,20210106,조정시
447,20210106,동차 battery가 좋은 사업일까요
448,20210106,재용이형 내가 똥꼬 대줄께 이거 박고
449,20210106,삼성전랑 같이움직이네요
450,20210106,역씨
451,20210106,오늘 반도체밧데리 순환되는 변곡점
452,20210106,긴급호재터지나
453,20210106,억지로 누르는거 뻔히보여서
454,20210106,주린이 층에서주워서 층에서 내렸는데
455,20210106,당신이 사서 떨어졌군
456,20210106,탈까말까 한달전부터 고민하다
457,20210106,하 작년월부터 지금까지보유하다에결국털렸네요
458,20210106,의선이가 재용이 모른 척 할건가
459,20210106,미국 선물 빠졌네
460,20210106,수소차이차전지 소재 개 관세 낮춘다억 규모
461,20210106,코피 찍고 빠지는 이유
462,20210106,미국오늘밤 폭등예감
463,20210106,아 시외got망이구나
464,20210106,잘가시게나
465,20210106,만원 간다
466,20210106,아 몰랑
467,20210106,미 상원 선거결과 민주당이 석을 가져가면
468,20210106,개미님들  흔들리지 마세요
469,20210106,공매도금지 동참합시다
470,20210106,설거지다 신고가후 망치캔들 후 음봉
472,20210106,하얀 눈도 내리고
473,20210106,만약 삼성도 삼성카 만들면 
474,20210107,조정
476,20210106,삼성은 조정필요없다 오직 직진만한다
477,20210106,선거결과로 유럽시장 폭등
478,20210106,만에 들어왔는데 
479,20210106,바닥다지고 오르면  순식간ㅇㅔ 안착
480,20210106,조지아 석 석권 공략전기차 낼 날아가겠네요
481,20210106,테슬라 장전  상승중
482,20210106,평단층에서 
483,20210106,일고점이단기고점인듯 일삼성SDI대응방법
484,20210106,년 제일 멍청한 인간
485,20210106,슬라형 고마워
486,20210106,내일은
487,20210106,sdi
488,20210107,전고체 주 quantumscape 개폭등이네
490,20210106,큰 조정은없을듯 싶네요 
491,20210106,나닥 개작살 나네
492,20210107,주린이인데 한번씩 의견좀 부탁드립니다
493,20210107,작년 일 ㅡ 원
494,20210107,테슬라 떡상중
495,20210107,다된종목
496,20210107,sk이노베이션 하루 정도는
497,20210107,해외큰손도 투
498,20210107,우리는 삼성SDI를 가지고있습니다
499,20210107,년 실적 발표일
500,20210107,안정으로 올라가는구 이제폭락은없다ㅎ
501,20210107,차라리
502,20210107,신한 공매도 얼마나 때려 났길래
503,20210107,흥국증권 허접분석에 휘둘리지 말라
504,20210107,정신차려야
505,20210107,엘지
506,20210107,LG화학 만원가면 삼성SDI는 얼마
508,20210107,추카드려요  
509,20210107,타  이  밍   
510,20210107,지금 은 가야정상이지
511,20210107,너무 올라서 무섭네요ㄷㄷ
512,20210107,달려라
513,20210107,천지지   만 안착기원  
514,20210107,고민만하다 뒤늦게 탑승했는데
515,20210107,와
516,20210107,아까 어뜬형 말마따나
517,20210107,평가손익 억 돌파했어요
518,20210107,시총 위
519,20210107,오늘 에 안착하겄네
520,20210107,역시 누를때 사는게 답이네
522,20210107,엘화가는거안보이냐ㅜㅜ
523,20210107,난 어제 털렸다 모두 털리지말고 응원한다 
524,20210107,한달이내 만원 반드시 돌파합니다
525,20210107,개인이
526,20210107,상한가 한방이면 게임오버
527,20210107,오늘   찍어줍니다용
528,20210107,와 ㅠㅠㅠ 어만원에 들어왔다가 어제 하루만
529,20210107,감사
530,20210107,만원 물량 뚫으면 날라간다
531,20210107,앞으로 년은 더 상승할 주식임 느긋하게
533,20210107,삼성이 쌍용차를 인수해서 갤럭시카 추진할  것 같습니다
534,20210107,청주 배터리 생산공장 가동 
535,20210107,엘화형 왔다
536,20210107,설거지  ㅗ심
537,20210107,돌파 다음목적지 만원 
